St1_Pelvis_X,St1_Pelvis_Y,St1_Pelvis_Z,St2_Pelvis_X,St2_Pelvis_Y,St2_Pelvis_Z,St1_Hip_X,St1_Hip_Y,St1_Hip_Z,St2_Hip_X,St2_Hip_Y,St2_Hip_Z,St1_Knee_X,St1_Knee_Y,St1_Knee_Z,St2_Knee_X,St2_Knee_Y,St2_Knee_Z,St1_Ankle_X,St1_Ankle_Y,St1_Ankle_Z,St2_Ankle_X,St2_Ankle_Y,St2_Ankle_Z
0.056795,1.208266,-5.438423,2.780468,2.624545,-4.178253,-8.099869,-2.457023,8.77635,-6.986357,-1.243803,10.912457,44.014854,1.357391,-26.656166,42.52528,-1.739558,-15.251494,-11.055099,2.714014,11.265366,-24.365305,4.338981,23.952608
0.089639,1.260931,-5.440688,2.803859,2.657004,-4.144618,-7.865257,-2.448087,8.739709,-6.914294,-1.216106,10.910342,44.484501,1.467941,-26.805695,42.803524,-1.625373,-15.376336,-10.808407,2.729171,11.152786,-24.411076,4.263346,23.864302
0.122667,1.314413,-5.441709,2.827487,2.689247,-4.113731,-7.62903,-2.436818,8.704054,-6.83532,-1.190205,10.902001,44.949516,1.575112,-26.95891,43.095547,-1.505612,-15.514109,-10.567233,2.744682,11.045399,-24.434273,4.194093,23.766481
0.155703,1.368999,-5.441186,2.851287,2.721424,-4.085493,-7.391473,-2.422719,8.669436,-6.749207,-1.165912,10.887556,45.40884,1.678454,-27.114885,43.401466,-1.380367,-15.665275,-10.333604,2.761081,10.943896,-24.433317,4.131008,23.6588
0.188579,1.424948,-5.438837,2.875183,2.753667,-4.059785,-7.152851,-2.405334,8.635924,-6.655759,-1.143053,10.867185,45.861565,1.777604,-27.272636,43.721317,-1.249709,-15.83027,-10.109326,2.778902,10.848902,-24.406614,4.073828,23.540955
0.221143,1.482476,-5.434397,2.899094,2.786085,-4.036487,-6.913436,-2.384255,8.603608,-6.554827,-1.121467,10.841134,46.306854,1.872277,-27.43112,44.055012,-1.113711,-16.00948,-9.895985,2.798667,10.76097,-24.352615,4.022249,23.41272
0.253263,1.541767,-5.427633,2.922935,2.818768,-4.015461,-6.67346,-2.359137,8.572598,-6.446283,-1.101008,10.809702,46.744041,1.962295,-27.589293,44.402412,-0.972423,-16.203249,-9.694881,2.820876,10.680564,-24.269852,3.975919,23.273943
0.284827,1.60295,-5.418344,2.946616,2.851784,-3.996566,-6.433142,-2.329701,8.543043,-6.330037,-1.08155,10.773236,47.172581,2.047574,-27.746099,44.763241,-0.825902,-16.411848,-9.507058,2.845999,10.608057,-24.156982,3.934454,23.124559
0.315757,1.666108,-5.406371,2.970048,2.885181,-3.979648,-6.192681,-2.295743,8.515134,-6.20603,-1.062981,10.732126,47.592056,2.128131,-27.900488,45.137131,-0.674211,-16.635466,-9.333273,2.874467,10.543734,-24.012857,3.89744,22.964603
0.345994,1.731259,-5.3916,2.993145,2.918979,-3.96455,-5.952296,-2.257143,8.489103,-6.074254,-1.045209,10.686802,48.002117,2.204064,-28.051405,45.523575,-0.517442,-16.874168,-9.17405,2.906667,10.487794,-23.836575,3.864452,22.794241
